source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe
3602296587073060224,178.71708036698115,-1.4528620533417071,7.4388447,7.7703795,6.9358544,0.8345251,16.88845629058886,130.6427688416384,-302.9283653056825,5.644314
3794851687623554048,178.50904432977555,-1.0395795183399024,7.954926,8.526252,7.2338605,1.2923913,2.0366889390770253,-11.006587188880472,-7.6426102320343885,0.93919176
3794905323175165568,178.75284087838708,-0.5561790613801258,8.255537,8.462233,7.8966103,0.5656223,5.271099098761132,-42.1954709373106,-5.198042553612033,1.2850044
3602622248673106688,179.00526160505302,-1.4423671168418977,8.434733,8.695037,8.0096445,0.6853924,7.088929502805104,5.106822311918891,-33.88067269934764,0.898592
3602283839610116352,178.66091828652037,-1.698326067296124,8.469297,10.087218,7.240043,2.8471751,0.7365685266410253,-19.791013639109647,1.451721903815041,1.1132251
3602663514718970496,179.6968414183436,-1.0333233549664804,9.459523,9.858213,8.886588,0.9716253,7.372521216139264,-10.929262584177927,-20.431160082487928,1.050761
3794466480596823424,178.2352834797933,-1.270904500481111,9.520865,9.784047,9.092759,0.691288,6.799217941638598,-87.41583828436237,23.75356993935565,0.8781531
3602771301218306944,179.873607643736,-0.7293863438394096,9.729639,10.646545,8.789527,1.8570185,0.4475634079604753,-4.703708043692346,1.1123326128517803,0.9729749
3794883092424502528,179.0248627004294,-0.7983876650064118,9.766675,9.957476,9.431063,0.52641296,4.004668648299178,-49.230785734686904,10.631527246498942,1.1721779
3795064649281739264,178.91111744532262,-0.07805326346524506,9.947701,10.201541,9.52418,0.67736053,6.467404298951848,-40.82125201937274,-24.56554897040449,1.1398427
3794970915915645440,178.39879980530176,-0.31712176249768836,9.97611,10.236103,9.552113,0.6839905,5.879662253418003,8.985957092081746,-29.36239137750383,1.2844777
3794929168833550592,178.49893092794144,-0.5295620369636478,9.982488,10.260688,9.532551,0.728137,3.1386649816493004,-1.5838400751144994,8.018105282895323,8.541559
3602699936041540480,178.900912871216,-1.07026416992955,9.992751,10.255011,9.568402,0.6866083,4.427093236146489,-10.481108182173179,-16.288741370642352,1.1228983
3795023142717892224,179.59559923083486,-0.2037868496431955,10.059537,10.664866,9.319408,1.345458,1.8737056294401315,-31.094101790369923,-5.408011421282024,0.95253533
3794937552610030848,178.14462763230878,-0.5681744503845747,10.064097,10.495836,9.4071245,1.0887117,3.01812609236271,-26.982234616829242,2.243940732493845,0.92235184
3602263464285221120,178.43193479539067,-1.6942311104979153,10.120603,10.356435,9.727137,0.6292982,2.7509263965391892,5.9457227106539285,-3.1378809489778425,1.0279984
3795015205618304512,179.4125333038995,-0.17929373210222224,10.120748,10.568887,9.502829,1.0660582,4.342050118958647,7.403503715440578,-28.227247989280364,0.8188971
3602263051968359168,178.39778353375598,-1.7150429528313973,10.131923,10.430049,9.668667,0.7613821,7.051013834154388,-38.83131355942455,-10.613925113982505,0.8803227
3602832805150311168,179.31631422976642,-0.5902717953708965,10.276065,10.820757,9.583014,1.2377434,1.390000268681271,-30.045192811919954,-1.570291648793739,1.5592775
3602704780764980352,179.35208029026256,-1.0943576531104897,10.375662,10.978592,9.63776,1.3408318,1.3160527935782176,-24.61311572965892,-6.009031704774172,1.0048304
3794459574289729536,178.27886242119172,-1.4068330336814312,10.406776,10.778199,9.852591,0.92560863,3.9857668477246615,-11.447994975606493,-11.88849323509995,1.1470399
3794874914806741376,178.75181653896973,-0.7517441059273194,10.466759,10.756959,10.01035,0.74660873,4.73184252875824,9.038632469519422,-31.88365449163507,0.9628109
3602636954641202048,179.70849358736464,-1.3302758596451094,10.51279,10.74787,10.120889,0.62698174,3.986130417890974,29.436119492681158,-4.174466076854919,1.0273285
3602259100598445568,178.4963581443427,-1.7795751152587662,10.568883,10.789052,10.197624,0.5914278,1.984304282599218,-10.808976408814122,11.049358692317798,2.31462
3794470122729125120,178.51158402398715,-1.207431231323891,10.58641,10.827471,10.1884985,0.6389723,3.2555155677607366,-2.937885543391542,-1.4474114234009459,0.92221797
3794990810204048384,179.2256865463298,-0.5037022685213799,10.608171,11.15243,9.915119,1.2373104,0.9417355669685433,-16.971934055650102,9.622745064905073,1.0163654
3794955454032150528,178.6791026847164,-0.40587825608699707,10.645333,10.869937,10.245996,0.62394047,3.6189245696150656,-10.262593564354447,1.1888514919593056,2.4635837
3602214123701295488,179.10556691451646,-1.935735914789349,10.704265,10.991152,10.251712,0.73943996,4.776289674871056,31.815480646074715,-15.147185207088118,1.0056045
3602257794927029120,178.50641022598333,-1.8115321365744732,10.744533,11.043418,10.279696,0.76372147,5.2307216409879675,-9.138370077507473,17.823620632156675,1.1094402
3794467923706154496,178.41704601903658,-1.2716812165557787,10.855132,11.181436,10.358595,0.8228407,4.468414760442258,-9.288016459261202,-23.469341338508624,0.98690754
3602814766287672960,179.59461427358602,-0.7271743756257456,10.866163,10.6607065,9.71712,0.94358635,,,,
3602229138906627072,178.73436259958848,-1.9059397530554743,10.89552,11.16773,10.459868,0.7078619,4.487091699677033,3.6726530744604298,-17.979207576932648,1.2611758
3602288924851706624,178.65031818066316,-1.5625560885709198,10.982008,11.445258,10.345508,1.0997505,0.6328477502035825,-51.74315252317039,-4.478894265498248,1.2800782
3795004382301010176,179.12725635446998,-0.4037951731800707,10.991141,11.20255,10.618446,0.5841036,3.1111657258197276,-13.024738142034662,-3.6432038151725847,1.2936587
3794853165092309120,178.61814627112935,-0.959690842222382,10.999937,11.612388,10.255767,1.3566208,0.965320584589619,-6.14505628746202,-7.20311952930048,0.98735136
3602236354450453120,178.81329345486907,-1.7050384455238952,11.000834,11.312996,10.518933,0.7940626,4.014493622428878,-18.41322056842753,-10.23876868227048,0.9714383
3602717253349714688,179.3625046133335,-0.9485383481471722,11.019553,11.33556,10.536666,0.7988939,5.475426444102301,-43.92953585021283,-24.414199490683668,1.1484311
3602312220754302208,178.67618331593258,-1.2956918650573863,11.025764,11.255987,10.634002,0.62198544,2.5509636015260773,5.59258328990913,6.785421399527955,1.2144042
3794896664519975552,179.12843631249592,-0.5439514887069086,11.037852,11.376838,10.528472,0.8483658,6.45450482374571,-39.978668801050596,-41.368495255239914,1.2197293
3794477029036499456,178.0901467671415,-1.2761720792289133,11.041695,11.30466,10.614514,0.6901455,2.343145180674501,-32.00397814230355,16.923764969437034,1.2820089
3602715535362840192,179.61457397759503,-0.8939179061823502,11.057006,11.625823,10.340999,1.2848244,0.7006784521819531,-6.3603262339735505,-2.0770807560242104,1.1670015
